object_id,address,timestamp,source,entry_id,lat,long,What-is-the-use-of-the-site
0023E00303000000,1606  BRIGHTON RD PITTSBURGH,2014-04-01T17:17:20.437Z,mobile,533af4a061d7990200f565e4,40.45812915,-80.01578112,Unimproved-Lot
0022H00130000000,1611  BRIGHTON RD PITTSBURGH,2014-04-01T17:17:21.117Z,mobile,533af4a161d7990200f565e6,40.45826158,-80.01638954,Food-Garden
0022H00127000000,1613  BRIGHTON RD PITTSBURGH,2014-04-01T17:19:04.814Z,mobile,533af50861d7990200f565e8,40.45834872,-80.01642077,Unimproved-Lot
0023E00308000000,1616  BRIGHTON RD PITTSBURGH,2014-04-01T17:19:17.104Z,mobile,533af51561d7990200f565ea,40.45839615,-80.01586529,Food-Garden
0023E00306000000,1612  BRIGHTON RD PITTSBURGH,2014-04-01T17:19:45.020Z,mobile,533af53161d7990200f565ec,40.45828286,-80.01582992,Unimproved-Lot
0023E00307000000,1614  BRIGHTON RD PITTSBURGH,2014-04-01T17:20:30.768Z,mobile,533af55e61d7990200f565ee,40.45833927,-80.01584679,Food-Garden
0023E00375000000,1702  BRIGHTON RD PITTSBURGH,2014-04-01T17:20:49.858Z,mobile,533af57161d7990200f565f0,40.45858343,-80.01584518,Unimproved-Lot
0022H00116000000,1715  BRIGHTON RD PITTSBURGH,2014-04-01T17:20:50.333Z,mobile,533af57261d7990200f565f2,40.45876393,-80.01655664,Unimproved-Lot
0022H00114000000,1717  BRIGHTON RD PITTSBURGH,2014-04-01T17:21:31.746Z,mobile,533af59b61d7990200f565f4,40.45881619,-80.01658287,Unimproved-Lot
0023E00371000000,1710  BRIGHTON RD PITTSBURGH,2014-04-01T17:22:18.605Z,mobile,533af5ca61d7990200f565f6,40.4587941,-80.01591276,Unimproved-Lot
0022H00113000000,1719  BRIGHTON RD PITTSBURGH,2014-04-01T17:22:49.487Z,mobile,533af5e961d7990200f565f8,40.45886852,-80.01658573,Unimproved-Lot
0023E00367000000,1718  BRIGHTON RD PITTSBURGH,2014-04-01T17:23:51.464Z,mobile,533af62761d7990200f565fa,40.45898387,-80.01597499,Unimproved-Lot
0022H00110000000,1725  BRIGHTON RD PITTSBURGH,2014-04-01T17:23:57.729Z,mobile,533af62d61d7990200f565fc,40.45899238,-80.01663916,Unimproved-Lot
0023E00370000000,1712  BRIGHTON RD PITTSBURGH,2014-04-01T17:23:58.252Z,mobile,533af62e61d7990200f565fe,40.4588404,-80.01592603,Unimproved-Lot
0023E00369000000,1714  BRIGHTON RD PITTSBURGH,2014-04-01T17:25:11.347Z,mobile,533af67761d7990200f56600,40.45888657,-80.01593916,Unimproved-Lot
0022H00100000000, ,2014-04-01T17:27:12.969Z,mobile,533af6f061d7990200f56602,40.45931834,-80.01683848,Gateway-with-Signage
0022H00084000000, ,2014-04-01T17:28:58.667Z,mobile,533af75a61d7990200f56604,40.46002709,-80.01735785,Parklet
0022D00150000000,1822  BRIGHTON RD PITTSBURGH,2014-04-01T17:31:14.962Z,mobile,533af7e261d7990200f56612,40.4601703,-80.01762921,Unimproved-Lot
0022D00150000000,1822  BRIGHTON RD PITTSBURGH,2014-04-01T17:33:04.811Z,mobile,533af85061d7990200f56618,40.4601703,-80.01762921,Unimproved-Lot
0022D00044000000,1911  BRIGHTON RD PITTSBURGH,2014-04-01T17:32:08.632Z,mobile,533af81861d7990200f56614,40.46049755,-80.01872127,Wooded-Lot
0022D00042000000,1913  BRIGHTON RD PITTSBURGH,2014-04-01T17:32:30.788Z,mobile,533af82e61d7990200f56616,40.46056729,-80.01876955,Wooded-Lot
0022D00041000000,1917  BRIGHTON RD PITTSBURGH,2014-04-01T17:33:11.872Z,mobile,533af85761d7990200f5661a,40.46064398,-80.01881441,Wooded-Lot
0022D00037000000,1923  BRIGHTON RD PITTSBURGH,2014-04-01T17:34:09.542Z,mobile,533af89161d7990200f5661c,40.4608098,-80.01904889,Wooded-Lot
0022D00121000000,1910  BRIGHTON RD PITTSBURGH,2014-04-01T17:36:20.679Z,mobile,533af91461d7990200f5661e,40.4609094,-80.01838982,Unimproved-Lot
0022D00030000000,17  BRIGHTON RD PITTSBURGH,2014-04-01T17:37:18.467Z,mobile,533af94e61d7990200f56620,40.46122808,-80.01906549,Wooded-Lot
0022D00040000000,1919  BRIGHTON RD PITTSBURGH,2014-04-01T17:38:00.497Z,mobile,533af97861d7990200f56628,40.46067237,-80.0190038,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-01T17:38:55.238Z,mobile,533af9af61d7990200f5662a,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-09T14:37:04.316Z,mobile,53455b10eb39cb02004ad670,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-09T18:04:55.308Z,mobile,53458bc7eb39cb02004ad812,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-10T15:02:12.353Z,mobile,5346b274b8ba0a0200d35003,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-10T18:06:36.107Z,mobile,5346ddacb8ba0a0200d3515c,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-16T13:14:47.182Z,mobile,534e8247a15cd8020086b386,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-16T14:46:32.133Z,mobile,534e97c8a15cd8020086b476,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-16T16:28:45.731Z,mobile,534eafbda15cd8020086b546,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-16T16:37:18.404Z,mobile,534eb1bea15cd8020086b57e,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-16T16:38:51.935Z,mobile,534eb21ba15cd8020086b5a0,40.46069723,-80.01920363,Wooded-Lot
0022D00050000000,1922  A ST PITTSBURGH,2014-04-21T16:27:31.330Z,mobile,535546f356fc6302001542c2,40.46069723,-80.01920363,Wooded-Lot
0022D00119000000,1904  BRIGHTON RD PITTSBURGH,2014-04-01T17:39:58.928Z,mobile,533af9ee61d7990200f56634,40.46080251,-80.01834709,Unimproved-Lot
0022D00028000000,11  BRIGHTON RD PITTSBURGH,2014-04-01T17:41:29.067Z,mobile,533afa4961d7990200f56636,40.46135226,-80.01918224,Wooded-Lot
0022D00193000000, ,2014-04-01T17:41:31.179Z,mobile,533afa4b61d7990200f56638,40.46148426,-80.01879437,
0022D00029000000,13  BRIGHTON RD PITTSBURGH,2014-04-01T17:42:24.490Z,mobile,533afa8061d7990200f5663c,40.46131213,-80.01915328,Wooded-Lot
0022D00027000000,13  BRIGHTON RD PITTSBURGH,2014-04-01T17:42:45.333Z,mobile,533afa9561d7990200f5663e,40.46138972,-80.01920764,Wooded-Lot
0022D00026000000,11  BRIGHTON RD PITTSBURGH,2014-04-01T17:43:43.122Z,mobile,533afacf61d7990200f56640,40.46142494,-80.01923901,Wooded-Lot
0022D00011000000,2127  BRIGHTON RD PITTSBURGH,2014-04-01T17:43:50.336Z,mobile,533afad661d7990200f56642,40.46206598,-80.01984724,Unimproved-Lot
0022D00016000000,2119  BRIGHTON RD PITTSBURGH,2014-04-01T17:44:39.509Z,mobile,533afb0761d7990200f56644,40.46189685,-80.0195644,Unimproved-Lot
0022D00024000000,9  BRIGHTON RD PITTSBURGH,2014-04-01T17:44:46.800Z,mobile,533afb0e61d7990200f56646,40.46150615,-80.01928515,Wooded-Lot
0022D00012000000, ,2014-04-01T17:44:54.456Z,mobile,533afb1661d7990200f56648,40.46204408,-80.01981507,Unimproved-Lot
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-01T17:45:01.705Z,mobile,533afb1d61d7990200f5664e,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T14:45:28.407Z,mobile,53455d08eb39cb02004ad67a,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T15:33:08.970Z,mobile,53456834eb39cb02004ad68a,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T15:58:31.943Z,mobile,53456e27eb39cb02004ad6b6,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T17:10:52.014Z,mobile,53457f1ceb39cb02004ad73e,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T17:26:11.255Z,mobile,534582b3eb39cb02004ad780,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T17:28:31.255Z,mobile,5345833feb39cb02004ad78e,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T17:34:05.003Z,mobile,5345848deb39cb02004ad7b8,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T17:46:12.775Z,mobile,53458764eb39cb02004ad7d6,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T17:57:20.282Z,mobile,53458a00eb39cb02004ad7f8,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-09T18:01:04.661Z,mobile,53458ae0eb39cb02004ad808,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-10T14:23:37.208Z,mobile,5346a969b8ba0a0200d34fc7,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-10T17:08:08.361Z,mobile,5346cff8b8ba0a0200d350c2,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-10T17:30:50.146Z,mobile,5346d54ab8ba0a0200d350de,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-10T17:45:13.976Z,mobile,5346d8a9b8ba0a0200d35108,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-10T18:01:58.187Z,mobile,5346dc96b8ba0a0200d35146,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-10T18:22:17.775Z,mobile,5346e159b8ba0a0200d35170,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-16T13:15:45.804Z,mobile,534e8281a15cd8020086b38e,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-16T13:25:13.947Z,mobile,534e84b9a15cd8020086b3ae,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-16T13:49:44.919Z,mobile,534e8a78a15cd8020086b3e2,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-16T14:51:41.846Z,mobile,534e98fda15cd8020086b490,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-16T16:18:47.900Z,mobile,534ead67a15cd8020086b4fc,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-16T16:50:46.486Z,mobile,534eb4e6a15cd8020086b5ca,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-16T17:10:18.820Z,mobile,534eb97aa15cd8020086b5ee,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-18T13:18:37.210Z,mobile,5351262d581a17020058a106,40.46152406,-80.01875653,
0022D00194000000,863  BRIGHTRIDGE ST PITTSBURGH,2014-04-18T13:40:25.634Z,mobile,53512b49581a17020058a146,40.46152406,-80.01875653,
0022D00018000000,3  BRIGHTON RD PITTSBURGH,2014-04-01T17:45:30.304Z,mobile,533afb3a61d7990200f56658,40.46181988,-80.01951446,Unimproved-Lot
0022D00022000000,7  BRIGHTON RD PITTSBURGH,2014-04-01T17:46:09.428Z,mobile,533afb6161d7990200f5665a,40.4615868,-80.01933943,Wooded-Lot
0022D00022000000,7  BRIGHTON RD PITTSBURGH,2014-04-01T17:47:03.337Z,mobile,533afb9761d7990200f56660,40.4615868,-80.01933943,Unimproved-Lot
0022D00013000000,2125  BRIGHTON RD PITTSBURGH,2014-04-01T17:46:10.798Z,mobile,533afb6261d7990200f5665c,40.46203462,-80.01974657,Unimproved-Lot
0022D00014000000,1  BRIGHTON RD PITTSBURGH,2014-04-01T17:47:03.191Z,mobile,533afb9761d7990200f5665e,40.46200245,-80.0196851,Wooded-Lot
0022D00021000000,2109  BRIGHTON RD PITTSBURGH,2014-04-01T17:47:17.499Z,mobile,533afba561d7990200f56662,40.46167021,-80.01939608,Wooded-Lot
0022D00020000000,2111  BRIGHTON RD PITTSBURGH,2014-04-01T17:47:47.475Z,mobile,533afbc361d7990200f56664,40.46171554,-80.01942733,Wooded-Lot
0022D00015000000, ,2014-04-01T17:48:00.373Z,mobile,533afbd061d7990200f56666,40.46195772,-80.01963882,Wooded-Lot
0022D00019000000,2113  BRIGHTON RD PITTSBURGH,2014-04-01T17:48:01.548Z,mobile,533afbd161d7990200f56668,40.46176406,-80.01947115,Unimproved-Lot
0022D00019000000,2113  BRIGHTON RD PITTSBURGH,2014-04-01T17:48:19.721Z,mobile,533afbe361d7990200f5666a,40.46176406,-80.01947115,Wooded-Lot
0022D00022000A00,5  BRIGHTON RD PITTSBURGH,2014-04-01T17:48:49.592Z,mobile,533afc0161d7990200f5666c,40.46162762,-80.01937026,Wooded-Lot
0045R00097000000,2155  BRIGHTON RD PITTSBURGH,2014-04-01T17:49:20.196Z,mobile,533afc2061d7990200f5666e,40.46303145,-80.02040195,
0045R00108000000,2209 N CHARLES ST PITTSBURGH,2014-04-01T17:51:26.366Z,mobile,533afc9e61d7990200f56670,40.46325692,-80.02035411,
0045R00091000000,2159  BRIGHTON RD PITTSBURGH,2014-04-01T17:52:23.179Z,mobile,533afcd761d7990200f56672,40.46279449,-80.02052332,Wooded-Lot
0045R00106000000,2213 N CHARLES ST PITTSBURGH,2014-04-01T17:55:14.530Z,mobile,533afd8261d7990200f56674,40.46336496,-80.02040682,Unimproved-Lot
0022H00184000000,1738  BRIGHTON PL PITTSBURGH,2014-04-01T18:04:42.569Z,mobile,533affba61d7990200f56676,40.45932776,-80.01731169,Unimproved-Lot
0022H00185000000,1736  BRIGHTON PL PITTSBURGH,2014-04-01T18:06:07.304Z,mobile,533b000f61d7990200f56678,40.45925109,-80.01740918,Unimproved-Lot
0022H00185000000,1736  BRIGHTON PL PITTSBURGH,2014-04-01T18:07:01.427Z,mobile,533b004561d7990200f5667e,40.45925109,-80.01740918,Unimproved-Lot
0022H00237000000,1717  BRIGHTON PL PITTSBURGH,2014-04-01T18:06:36.766Z,mobile,533b002c61d7990200f5667a,40.4587556,-80.01784445,Side-Yard
0022H00235000000,1712  MARQUIS WAY PITTSBURGH,2014-04-01T18:06:36.886Z,mobile,533b002c61d7990200f5667c,40.45864391,-80.01782512,Unimproved-Lot
0022H00176000000,1737  MCCULLOUGH ST PITTSBURGH,2014-04-01T18:07:19.098Z,mobile,533b005761d7990200f56680,40.45930366,-80.01717829,Unimproved-Lot
0022H00186000000,1734  BRIGHTON PL PITTSBURGH,2014-04-01T18:08:05.636Z,mobile,533b008561d7990200f56682,40.45919813,-80.01739211,Unimproved-Lot
0022H00186000000,1734  BRIGHTON PL PITTSBURGH,2014-04-01T18:08:14.242Z,mobile,533b008e61d7990200f56686,40.45919813,-80.01739211,Unimproved-Lot
0022H00233000000,1709  BRIGHTON PL PITTSBURGH,2014-04-01T18:08:06.120Z,mobile,533b008661d7990200f56684,40.45853701,-80.01778239,Side-Yard
0022H00231000000,1705  BRIGHTON PL PITTSBURGH,2014-04-01T18:08:21.130Z,mobile,533b009561d7990200f56688,40.4584304,-80.01774165,Unimproved-Lot
0022H00175000000,1735  MCCULLOUGH ST PITTSBURGH,2014-04-01T18:08:56.935Z,mobile,533b00b861d7990200f5668a,40.45926514,-80.01716096,Unimproved-Lot
0022H00187000000,1732  BRIGHTON PL PITTSBURGH,2014-04-01T18:09:39.975Z,mobile,533b00e361d7990200f5668c,40.45914496,-80.01737763,Unimproved-Lot
0022H00174000000,1733  MCCULLOUGH ST PITTSBURGH,2014-04-01T18:10:44.801Z,mobile,533b012461d7990200f5668e,40.45922184,-80.0171509,Unimproved-Lot
0022H00229000000,1622  MARQUIS WAY PITTSBURGH,2014-04-01T18:10:51.370Z,mobile,533b012b61d7990200f56690,40.45832478,-80.017704,Unimproved-Lot
0022H00223000000, ,2014-04-01T18:10:51.654Z,mobile,533b012b61d7990200f56692,40.45791806,-80.01772935,Parking-Lot
0022H00188000000,1730  BRIGHTON PL PITTSBURGH,2014-04-01T18:11:25.691Z,mobile,533b014d61d7990200f56694,40.459114,-80.01723388,Unimproved-Lot
0022H00281000000,1602  MARQUIS WAY PITTSBURGH,2014-04-01T18:11:33.371Z,mobile,533b015561d7990200f56696,40.45780451,-80.01769217,Unimproved-Lot
0022H00173000000,1731  MCCULLOUGH ST PITTSBURGH,2014-04-01T18:11:46.529Z,mobile,533b016261d7990200f56698,40.45918125,-80.01713831,Unimproved-Lot
0022H00191000000,1724  BRIGHTON PL PITTSBURGH,2014-04-01T18:13:09.593Z,mobile,533b01b561d7990200f5669a,40.45895341,-80.01718093,Unimproved-Lot
0022H00275000000,1612  MARQUIS WAY PITTSBURGH,2014-04-01T18:13:15.311Z,mobile,533b01bb61d7990200f5669c,40.45807078,-80.01782286,Unimproved-Lot
0022H00193000000,1719  MCCULLOUGH ST PITTSBURGH,2014-04-01T18:13:20.785Z,mobile,533b01c061d7990200f5669e,40.458838,-80.0171397,Unimproved-Lot
0022H00194000000,1716  BRIGHTON PL PITTSBURGH,2014-04-01T18:13:48.770Z,mobile,533b01dc61d7990200f566a0,40.45876424,-80.01712264,Unimproved-Lot
0022H00273000000,1620  MARQUIS WAY PITTSBURGH,2014-04-01T18:13:52.533Z,mobile,533b01e061d7990200f566a2,40.45824017,-80.01788353,Unimproved-Lot
0022H00274000000,1614  MARQUIS WAY PITTSBURGH,2014-04-01T18:14:06.739Z,mobile,533b01ee61d7990200f566a4,40.45811601,-80.0178363,Unimproved-Lot
0022H00272000000,1618  MARQUIS WAY PITTSBURGH,2014-04-01T18:14:37.544Z,mobile,533b020d61d7990200f566a6,40.45820073,-80.01786547,Unimproved-Lot
0022H00272000A00,1616  MARQUIS WAY PITTSBURGH,2014-04-01T18:14:51.884Z,mobile,533b021b61d7990200f566a8,40.45815997,-80.01785237,Unimproved-Lot
0022H00272000A00,1616  MARQUIS WAY PITTSBURGH,2014-04-01T18:15:10.725Z,mobile,533b022e61d7990200f566aa,40.45815997,-80.01785237,Unimproved-Lot
0022H00122000000,1707  BRIGHTON RD PITTSBURGH,2014-04-01T18:15:47.946Z,mobile,533b025361d7990200f566ac,40.45858829,-80.0165021,Unimproved-Lot
0022H00198000000, ,2014-04-01T18:15:50.096Z,mobile,533b025661d7990200f566ae,40.4585933,-80.01706707,Unimproved-Lot
0022H00282000000,842  FREEDMORE ST PITTSBURGH,2014-04-01T18:16:46.331Z,mobile,533b028e61d7990200f566b0,40.45773595,-80.01769402,Side-Yard
0022H00219000000,1601  BRIGHTON PL PITTSBURGH,2014-04-01T18:17:03.311Z,mobile,533b029f61d7990200f566b2,40.45779047,-80.01741275,Side-Yard
0022M00045000000,845  FREEDMORE ST PITTSBURGH,2014-04-01T18:17:06.428Z,mobile,533b02a261d7990200f566b4,40.45759103,-80.0176435,Unimproved-Lot
0022H00202000000,1702  BRIGHTON PL PITTSBURGH,2014-04-01T18:17:54.742Z,mobile,533b02d261d7990200f566b6,40.45840205,-80.01710311,Unimproved-Lot
0022H00158000000, ,2014-04-01T18:18:05.916Z,mobile,533b02dd61d7990200f566b8,40.45844852,-80.01686593,Unimproved-Lot
0022M00044000000,1535  BRIGHTON PL PITTSBURGH,2014-04-01T18:18:37.019Z,mobile,533b02fd61d7990200f566ba,40.45757446,-80.0174623,Unimproved-Lot
0022H00203000000,1701  BRIGHTON PL PITTSBURGH,2014-04-01T18:19:16.221Z,mobile,533b032461d7990200f566bc,40.45836425,-80.01699208,Unimproved-Lot
0022M00041000000,1529  BRIGHTON PL PITTSBURGH,2014-04-01T18:20:29.665Z,mobile,533b036d61d7990200f566be,40.45740883,-80.01740989,Side-Yard
0022M00036000000,1519  BRIGHTON PL PITTSBURGH,2014-04-01T18:20:51.590Z,mobile,533b038361d7990200f566c0,40.45712681,-80.01732009,Unimproved-Lot
0022H00205000000,1614  BRIGHTON PL PITTSBURGH,2014-04-01T18:21:22.702Z,mobile,533b03a261d7990200f566c2,40.45825982,-80.01695738,Unimproved-Lot
0022M00035000000,1517  BRIGHTON PL PITTSBURGH,2014-04-01T18:22:00.857Z,mobile,533b03c861d7990200f566c4,40.45707359,-80.01729772,Unimproved-Lot
0022M00065000000, ,2014-04-01T18:24:14.730Z,mobile,533b044e61d7990200f566c8,40.45675995,-80.0170854,Parklet
0022M00028000000,1518  BRIGHTON PL PITTSBURGH,2014-04-01T18:24:30.846Z,mobile,533b045e61d7990200f566ca,40.45724863,-80.01661658,Unimproved-Lot
0022H00207000000,1610  BRIGHTON PL PITTSBURGH,2014-04-01T18:24:35.898Z,mobile,533b046361d7990200f566cc,40.45814089,-80.01697994,Unimproved-Lot
0022H00208000000,1608  BRIGHTON PL PITTSBURGH,2014-04-01T18:26:18.018Z,mobile,533b04ca61d7990200f566ce,40.45808729,-80.01696618,Unimproved-Lot
0022H00209000000,1606  BRIGHTON PL PITTSBURGH,2014-04-01T18:27:24.866Z,mobile,533b050c61d7990200f566d0,40.45803999,-80.01695244,Unimproved-Lot
0022M00022000000,1526  BRIGHTON PL PITTSBURGH,2014-04-01T18:28:18.692Z,mobile,533b054261d7990200f566d2,40.45748285,-80.01677869,Side-Yard
0022D00031000000,19  BRIGHTON RD PITTSBURGH,2014-04-03T15:37:32.803Z,mobile,533d803c9f3fbe020010baec,40.46126758,-80.01913857,Wooded-Lot
0007G00030000000, ,2014-04-03T15:48:18.231Z,mobile,533d82c29f3fbe020010bb28,40.44971276,-80.02369474,Parking-Lot
0007G00054000000, ,2014-04-03T15:48:33.636Z,mobile,533d82d19f3fbe020010bb2e,40.4494357,-80.02382122,Parking-Lot
0007G00033000000, ,2014-04-03T15:49:03.137Z,mobile,533d82ef9f3fbe020010bb32,40.44987668,-80.02381772,Parking-Lot
0007G00033000A00, ,2014-04-03T15:49:25.351Z,mobile,533d83059f3fbe020010bb38,40.45004206,-80.02387157,Parking-Lot
0007G00016000000, ,2014-04-03T15:49:42.630Z,mobile,533d83169f3fbe020010bb3c,40.45000869,-80.02401785,Parking-Lot
0007G00015000A00, ,2014-04-03T15:49:54.926Z,mobile,533d83229f3fbe020010bb3e,40.44999856,-80.02408138,Parking-Lot
0007G00014000000, ,2014-04-03T15:50:13.759Z,mobile,533d83359f3fbe020010bb42,40.44998246,-80.02416568,Parking-Lot
0007G00013000A00, ,2014-04-03T15:50:26.704Z,mobile,533d83429f3fbe020010bb46,40.44997502,-80.02421094,Parking-Lot
0007G00013000000, ,2014-04-03T15:50:40.267Z,mobile,533d83509f3fbe020010bb4a,40.44995393,-80.0242625,Parking-Lot
0007G00035000000, ,2014-04-03T15:50:57.309Z,mobile,533d83619f3fbe020010bb4e,40.44984737,-80.02394672,Parking-Lot
0007G00036000000, ,2014-04-03T15:51:30.393Z,mobile,533d83829f3fbe020010bb54,40.44983348,-80.02401447,Parking-Lot
0007G00037000000, ,2014-04-03T15:51:45.231Z,mobile,533d83919f3fbe020010bb56,40.44983324,-80.02409019,Parking-Lot
0007G00039000000, ,2014-04-03T15:51:56.878Z,mobile,533d839c9f3fbe020010bb58,40.44965154,-80.02402254,Parking-Lot
0007G00042000000, ,2014-04-03T15:52:07.789Z,mobile,533d83a79f3fbe020010bb5a,40.44980181,-80.02445857,Parking-Lot
0007G00306000000, ,2014-04-03T15:52:31.689Z,mobile,533d83bf9f3fbe020010bb5c,40.44962024,-80.02286109,Parking-Lot
0007G00276000000, ,2014-04-03T15:52:48.211Z,mobile,533d83d09f3fbe020010bb5e,40.44967713,-80.02197401,Parking-Lot
0007G00270000000, ,2014-04-03T15:52:55.933Z,mobile,533d83d79f3fbe020010bb60,40.44974043,-80.02104832,Parking-Lot
0007H00048000000,1116  RIDGE AVE PITTSBURGH,2014-04-03T15:53:04.488Z,mobile,533d83e09f3fbe020010bb62,40.44973033,-80.02003686,Parking-Lot
0007H00040000000,1020  RIDGE AVE PITTSBURGH,2014-04-03T15:53:16.330Z,mobile,533d83ec9f3fbe020010bb64,40.44982701,-80.01952782,Parking-Lot
0007H00034000000, ,2014-04-03T15:53:24.183Z,mobile,533d83f49f3fbe020010bb66,40.44978725,-80.01921276,Parking-Lot
0007H00027000000, ,2014-04-03T15:53:40.791Z,mobile,533d84049f3fbe020010bb68,40.44991752,-80.01854196,Parking-Lot
0007H00021000000, ,2014-04-03T15:53:48.869Z,mobile,533d840c9f3fbe020010bb6a,40.45005424,-80.01787979,Parking-Lot
0007H00020000000, ,2014-04-03T15:53:57.155Z,mobile,533d84159f3fbe020010bb6c,40.45009236,-80.01769308,Parking-Lot
0007H00017000000, ,2014-04-03T15:54:03.045Z,mobile,533d841b9f3fbe020010bb6e,40.45014048,-80.01743419,Parking-Lot
0007H00014000000, ,2014-04-03T15:54:08.611Z,mobile,533d84209f3fbe020010bb70,40.45019649,-80.01713091,Parking-Lot
0008A00188000000, ,2014-04-03T15:54:53.537Z,mobile,533d844d9f3fbe020010bb72,40.45034202,-80.01272875,Parking-Lot
0008F00083000000, ,2014-04-03T15:55:08.689Z,mobile,533d845c9f3fbe020010bb74,40.44956566,-80.00923552,Parking-Lot
0008F00012000000, ,2014-04-03T15:55:18.607Z,mobile,533d84669f3fbe020010bb76,40.4493813,-80.01075184,Parking-Lot
0008F00130000000, ,2014-04-03T15:55:36.284Z,mobile,533d84789f3fbe020010bb7c,40.44884175,-80.0094517,Parking-Lot
0008F00146000000, ,2014-04-03T15:55:42.362Z,mobile,533d847e9f3fbe020010bb80,40.44869531,-80.01020339,Parking-Lot
0008F00133000000, ,2014-04-03T15:55:48.310Z,mobile,533d84849f3fbe020010bb82,40.44868655,-80.0097417,Parking-Lot
0008F00105000000, ,2014-04-03T15:55:54.033Z,mobile,533d848a9f3fbe020010bb84,40.44917539,-80.00795072,Parking-Lot
0008F00101000000, ,2014-04-03T15:55:59.429Z,mobile,533d848f9f3fbe020010bb86,40.44902267,-80.00787837,Parking-Lot
0008F00160000000, ,2014-04-03T15:56:09.885Z,mobile,533d84999f3fbe020010bb8a,40.44840378,-80.01084126,Parking-Lot
0008F00150000000, ,2014-04-03T15:56:18.880Z,mobile,533d84a29f3fbe020010bb8c,40.4485541,-80.00863726,Parking-Lot
0007M00002000000,1117  WALKER ST PITTSBURGH,2014-04-03T15:57:12.547Z,mobile,533d84d89f3fbe020010bb90,40.44734705,-80.01888181,Parking-Lot
0007L00175000000, ,2014-04-03T15:57:22.711Z,mobile,533d84e29f3fbe020010bb96,40.44739049,-80.02048926,Parking-Lot
0007M00177000000, ,2014-04-03T15:57:30.134Z,mobile,533d84ea9f3fbe020010bb9a,40.44694788,-80.02020882,Parking-Lot
